sentence_number,stopword_count,word_length,character_length
6923,6,15,108
6924,3,5,23
6925,29,56,328
6926,19,34,206
6927,14,31,215
6928,6,17,126
6929,33,62,357
6930,13,27,183
6931,17,32,196
6932,21,36,224
6933,12,21,120
6934,3,10,63
6935,10,22,137
6936,17,37,231
6937,8,16,102
6938,5,12,81
6939,10,27,166
6940,10,19,106
6941,17,36,217
6942,7,13,83
6943,9,18,97
6944,8,14,90
6945,20,37,228
6946,3,10,82
6947,3,4,35
6948,11,29,218
6949,18,45,298
6950,2,5,31
6951,11,19,114
6952,8,19,139
6953,13,20,111
6954,19,48,305
6955,17,35,209
6956,14,23,135
6957,21,44,269
6958,16,37,245
6959,10,21,127
6960,25,50,314
6961,12,28,165
6962,15,39,300
6963,9,14,88
6964,14,29,177
6965,11,27,185
6966,17,36,226
6967,9,18,121
6968,12,26,159
6969,6,16,99
6970,12,28,185
6971,6,9,38
6972,11,21,121
6973,10,25,152
6974,18,29,159
6975,13,25,137
6976,17,29,159
6977,2,5,35
6978,15,31,171
6979,3,6,32
6980,19,38,227
6981,7,13,80
6982,14,33,206
6983,10,25,177
6984,11,32,195
6985,15,29,189
6986,0,3,26
6987,12,27,145
6988,5,10,62
6989,5,9,41
6990,12,26,157
6991,8,20,131
6992,8,17,115
6993,12,25,145
6994,9,20,119
6995,3,7,36
6996,12,26,162
6997,3,7,44
6998,7,9,48
6999,7,14,81
7000,8,20,137
7001,8,22,154
7002,6,20,145
7003,7,18,99
7004,14,22,123
7005,6,10,54
7006,7,11,72
7007,5,7,40
7008,15,35,200
7009,8,15,91
7010,9,21,140
7011,17,35,215
7012,24,41,232
7013,18,35,200
7014,23,48,282
7015,17,39,231
7016,10,21,133
7017,13,26,176
7018,11,22,138
7019,5,8,48
7020,13,25,158
7021,16,26,141
7022,13,25,144
7023,8,17,90
7024,13,20,105
7025,4,11,65
7026,0,2,16
7027,13,31,210
7028,5,13,74
7029,14,26,149
7030,10,17,99
7031,14,25,142
7032,9,22,130
7033,12,26,150
7034,13,31,187
7035,5,15,116
7036,13,25,121
7037,13,30,171
7038,12,22,140
7039,8,25,172
7040,7,25,168
7041,5,13,88
7042,12,31,209
7043,12,21,117
7044,18,43,274
7045,5,9,52
7046,1,3,18
7047,6,20,148
7048,24,42,237
7049,10,23,145
7050,6,13,91
7051,23,49,308
7052,10,20,136
7053,4,9,51
7054,13,30,214
7055,7,19,137
7056,9,22,143
7057,9,20,158
7058,17,32,191
7059,11,22,155
7060,9,18,126
7061,6,12,63
7062,1,3,16
7063,10,26,204
7064,14,29,190
7065,1,5,42
7066,15,38,269
7067,6,13,97
7068,12,30,213
7069,12,21,160
7070,7,15,93
7071,21,42,276
7072,9,23,152
7073,6,11,67
7074,5,13,107
7075,12,26,164
7076,19,38,240
7077,27,54,350
7078,8,18,116
7079,7,15,92
7080,5,10,56
7081,7,11,73
7082,14,29,178
7083,7,17,127
7084,10,12,55
7085,15,29,196
7086,17,24,130
7087,1,2,11
7088,4,9,55
7089,8,17,92
7090,4,11,85
7091,15,26,151
7092,7,12,60
7093,4,10,68
7094,3,8,50
7095,24,43,254
7096,21,34,190
7097,8,14,83
7098,8,11,63
7099,0,2,13
7100,3,5,30
7101,5,11,64
7102,12,26,153
7103,0,3,30
7104,3,5,35
7105,5,11,63
7106,0,3,18
7107,10,21,132
7108,0,1,9
7109,0,1,12
7110,0,1,10
7111,11,22,113
7112,3,5,25
7113,8,22,131
7114,6,20,139
7115,3,10,77
7116,7,13,76
7117,7,18,120
7118,6,11,72
7119,6,13,83
7120,10,20,135
7121,11,20,116
7122,6,9,49
7123,2,6,46
7124,3,4,21
7125,2,5,49
7126,4,7,40
7127,15,27,144
7128,12,21,128
7129,4,10,65
7130,6,9,55
7131,4,7,40
7132,6,17,112
7133,6,13,86
7134,3,6,35
7135,14,19,95
7136,13,23,143
7137,4,6,35
7138,9,16,100
7139,11,30,225
7140,2,5,29
7141,3,9,55
7142,3,8,72
7143,4,13,92
7144,9,15,72
7145,5,9,50
7146,2,9,53
7147,8,19,126
7148,7,17,99
7149,4,9,51
7150,6,13,78
7151,6,13,82
7152,5,7,34
7153,4,12,93
7154,7,16,105
7155,15,32,175
7156,5,9,58
7157,13,21,119
7158,14,23,125
7159,7,10,60
7160,6,14,90
7161,10,18,96
7162,9,16,96
7163,5,9,45
7164,9,21,133
7165,2,6,38
7166,7,12,60
7167,1,3,19
7168,3,8,69
7169,15,30,176
7170,8,17,85
7171,7,16,90
7172,8,14,70
7173,8,11,56
7174,3,11,58
7175,8,20,133
7176,26,49,325
7177,7,13,80
7178,9,16,90
7179,12,24,143
7180,5,8,43
7181,4,7,35
7182,5,11,89
7183,12,28,168
7184,6,11,58
7185,2,7,48
7186,5,12,106
7187,2,4,23
7188,15,30,187
7189,9,18,105
7190,4,8,54
7191,11,18,109
7192,4,7,41
7193,5,10,53
7194,7,15,76
7195,7,16,102
7196,10,22,154
7197,0,0,1
7198,13,25,126
7199,9,13,75
7200,16,37,202
7201,6,13,134
7202,21,38,229
7203,10,26,192
7204,2,4,48
7205,14,23,139
7206,12,21,140
7207,2,4,18
7208,20,38,237
7209,12,31,253
7210,4,11,64
7211,11,20,119
7212,8,15,84
7213,0,1,8
7214,1,2,15
7215,12,23,126
7216,6,11,64
7217,7,11,57
7218,5,10,64
7219,6,19,128
7220,1,3,18
7221,13,26,137
7222,3,9,55
7223,4,13,100
7224,4,11,60
7225,9,25,194
7226,10,22,147
7227,1,5,37
7228,2,7,53
7229,14,27,160
7230,9,26,162
7231,9,21,147
7232,9,24,159
7233,1,3,13
7234,5,11,76
7235,7,17,100
7236,12,24,149
7237,7,17,109
7238,8,14,99
7239,12,20,103
7240,11,25,145
7241,8,22,155
7242,4,7,42
7243,6,13,110
7244,8,25,172
7245,5,11,74
7246,0,1,10
7247,1,3,17
7248,5,7,39
7249,3,5,32
7250,19,47,302
7251,2,5,29
7252,13,31,210
7253,8,21,160
7254,1,5,40
7255,8,18,125
7256,6,18,105
7257,9,25,185
7258,6,13,72
7259,2,4,36
7260,16,34,186
7261,1,3,22
7262,10,21,134
7263,8,17,103
7264,18,41,261
7265,10,29,190
7266,7,21,135
7267,4,5,23
7268,2,4,27
7269,4,8,48
7270,13,29,196
7271,6,13,88
7272,14,24,151
7273,1,3,17
7274,9,21,132
7275,5,16,101
7276,10,26,165
7277,5,12,68
7278,7,12,57
7279,16,30,189
7280,10,20,118
7281,1,3,25
7282,12,38,238
7283,4,10,76
7284,19,41,236
7285,9,16,81
7286,18,41,247
7287,10,21,120
7288,8,21,143
7289,12,24,140
7290,25,50,308
7291,11,16,80
7292,9,21,130
7293,1,4,24
7294,11,21,133
7295,3,9,52
7296,12,28,184
7297,3,11,88
7298,8,15,91
7299,14,31,176
7300,2,6,47
7301,3,13,128
7302,7,15,91
7303,18,35,194
7304,2,3,19
7305,10,23,142
7306,10,20,114
7307,10,19,106
7308,5,8,37
7309,11,23,154
7310,14,26,168
7311,10,18,108
7312,7,16,101
7313,17,31,181
7314,7,20,137
7315,5,16,115
7316,11,17,83
7317,0,2,22
7318,22,39,217
7319,10,18,95
7320,13,30,216
7321,17,35,207
7322,21,39,254
7323,31,64,432
7324,19,38,242
7325,22,43,281
7326,32,59,373
7327,13,29,177
7328,2,6,45
7329,7,13,70
7330,9,20,119
7331,13,28,224
7332,10,23,128
7333,26,50,286
7334,17,31,183
7335,5,9,59
7336,10,22,156
7337,14,27,163
7338,5,12,81
7339,22,43,285
7340,2,7,53
7341,8,11,69
7342,9,17,111
7343,9,16,87
7344,23,51,368
7345,11,25,159
7346,10,16,104
7347,25,41,224
7348,30,60,395
7349,11,21,139
7350,0,2,18
7351,18,39,227
7352,15,30,174
7353,11,24,171
7354,10,19,144
7355,17,35,282
7356,29,56,381
7357,12,25,161
7358,15,33,211
7359,10,16,90
7360,7,14,76
7361,3,4,26
7362,15,32,230
7363,11,16,104
7364,20,41,239
7365,8,17,102
7366,11,23,149
7367,13,27,165
7368,13,36,230
7369,5,9,61
7370,12,26,209
7371,6,7,30
7372,17,31,195
7373,24,54,348
7374,9,17,128
7375,5,13,80
7376,16,26,136
7377,4,7,41
7378,13,29,184
7379,2,8,43
7380,10,27,167
7381,9,22,157
7382,6,17,98
7383,6,9,51
7384,9,18,122
7385,13,24,147
7386,7,23,161
7387,5,17,119
7388,20,53,366
7389,13,30,183
7390,5,12,83
7391,6,13,84
7392,14,33,189
7393,7,15,89
7394,6,11,69
7395,7,14,78
7396,3,11,72
7397,6,13,86
7398,5,13,92
7399,9,19,130
7400,15,27,186
7401,1,3,19
7402,6,15,94
7403,6,8,49
7404,13,30,196
7405,3,5,26
7406,9,14,72
7407,3,6,44
7408,5,11,79
7409,5,7,36
7410,9,20,109
7411,11,21,113
7412,9,19,125
7413,5,13,81
7414,8,14,73
7415,15,28,151
7416,12,23,122
7417,19,30,165
7418,1,3,18
7419,17,37,248
7420,20,29,167
7421,11,24,143
7422,16,27,142
7423,3,5,24
7424,8,17,116
7425,10,19,116
7426,18,39,247
7427,19,30,166
7428,19,31,204
7429,9,21,132
7430,21,41,265
7431,4,11,98
7432,12,28,186
7433,16,37,228
7434,11,17,88
7435,6,15,104
7436,6,13,73
7437,3,11,90
7438,26,56,367
7439,7,20,129
7440,11,21,134
7441,10,14,69
7442,3,7,50
7443,12,26,172
7444,14,26,152
7445,0,0,8
7446,0,2,20
7447,17,39,250
7448,3,5,24
7449,13,25,149
7450,8,17,96
7451,25,48,284
7452,11,24,151
7453,12,24,140
7454,13,24,149
7455,16,28,149
7456,4,7,40
7457,13,27,189
7458,8,15,86
7459,9,18,96
7460,14,22,116
7461,9,17,104
7462,29,61,339
7463,1,4,29
7464,7,18,119
7465,3,5,25
7466,20,38,243
7467,8,14,84
7468,23,47,276
7469,0,3,20
7470,6,17,123
7471,2,4,45
7472,19,47,333
7473,2,5,27
7474,7,12,74
7475,15,35,254
7476,21,38,226
7477,15,24,142
7478,7,16,99
7479,5,11,58
7480,5,12,61
7481,0,3,26
7482,0,6,47
7483,4,17,119
7484,4,15,94
7485,9,15,88
7486,3,8,52
7487,4,13,87
7488,3,6,45
7489,4,13,86
7490,8,14,70
7491,3,5,34
7492,5,11,77
7493,1,2,10
7494,14,27,163
7495,1,3,25
7496,0,2,18
7497,10,15,88
7498,0,0,3
7499,0,2,19
7500,3,6,59
7501,0,0,3
7502,0,2,26
7503,6,11,66
7504,0,0,3
7505,0,2,23
7506,2,6,60
7507,1,5,44
7508,2,3,39
7509,0,0,3
7510,0,4,48
7511,21,50,344
7512,8,20,129
7513,0,1,13
7514,20,36,225
7515,7,16,95
7516,24,37,194
7517,6,11,68
7518,3,7,61
7519,4,8,48
7520,8,19,114
7521,8,14,90
7522,2,6,38
7523,8,13,62
7524,5,11,83
7525,8,16,107
7526,11,19,112
7527,10,23,151
7528,9,17,108
7529,3,6,38
7530,8,18,104
7531,3,8,69
7532,6,16,95
7533,16,29,168
7534,9,20,133
7535,12,27,163
7536,0,2,22
7537,8,20,118
7538,15,28,153
7539,8,22,135
7540,1,3,14
7541,6,14,108
7542,18,42,283
7543,6,9,48
7544,5,11,74
7545,4,9,68
7546,3,10,63
7547,3,5,33
7548,18,35,202
7549,5,10,65
7550,8,18,112
7551,7,15,85
7552,19,39,241
7553,7,10,59
7554,30,52,280
7555,17,30,179
7556,0,3,28
7557,11,28,169
7558,13,26,149
7559,8,16,109
7560,7,10,55
7561,10,18,109
7562,8,13,104
7563,10,18,113
7564,19,36,199
7565,10,17,116
7566,5,12,85
7567,17,45,285
7568,15,22,117
7569,10,15,75
7570,10,14,71
7571,3,4,22
7572,16,25,139
7573,22,34,206
7574,5,7,49
7575,3,5,27
7576,11,23,139
7577,0,1,18
7578,4,6,39
7579,15,24,122
7580,17,31,187
7581,12,22,119
7582,6,11,61
7583,16,26,143
7584,12,28,171
7585,7,14,82
7586,12,21,111
7587,15,28,163
7588,13,26,142
7589,2,5,31
7590,5,10,70
7591,10,17,97
7592,16,26,123
7593,6,11,75
7594,12,23,132
7595,2,6,31
7596,15,37,244
7597,0,2,10
7598,14,26,131
7599,11,24,160
7600,7,12,52
7601,5,9,46
7602,18,33,205
7603,3,12,93
7604,10,18,98
7605,8,15,86
7606,19,36,231
7607,11,19,114
7608,18,41,265
7609,6,14,90
7610,13,36,277
7611,6,11,68
7612,5,15,117
7613,0,1,13
7614,10,23,172
7615,5,9,50
7616,10,17,83
7617,8,19,135
7618,6,11,60
7619,8,14,64
7620,13,28,169
7621,8,13,63
7622,26,57,375
7623,8,15,95
7624,11,18,103
7625,8,15,95
7626,8,17,93
7627,9,15,72
7628,8,26,182
7629,5,9,49
7630,2,6,36
7631,13,26,156
7632,7,12,71
7633,10,28,188
7634,7,21,157
7635,12,25,146
7636,0,3,20
7637,13,28,184
7638,1,8,66
7639,6,17,149
7640,5,8,83
7641,0,3,23
7642,7,20,128
7643,5,14,92
7644,6,18,102
7645,3,7,37
7646,21,36,210
7647,10,19,105
7648,20,41,244
7649,3,4,16
7650,2,10,74
7651,5,15,94
7652,10,15,74
7653,3,10,75
7654,2,4,23
7655,1,3,17
7656,7,21,131
7657,2,6,39
7658,2,3,15
7659,12,26,152
7660,6,9,42
7661,3,4,23
7662,4,13,98
7663,5,9,62
7664,6,11,56
7665,2,7,50
7666,4,7,40
7667,4,12,75
7668,6,15,94
7669,6,7,33
7670,15,33,194
7671,2,6,46
7672,8,25,209
7673,7,17,127
7674,3,5,28
7675,8,16,127
7676,14,44,296
7677,3,11,72
7678,8,13,75
7679,8,14,72
7680,12,26,148
7681,5,10,63
7682,2,8,55
7683,7,22,163
7684,2,3,17
7685,10,23,149
7686,16,31,190
7687,10,19,110
7688,6,10,51
7689,1,3,19
7690,2,3,15
7691,10,18,99
7692,6,13,71
7693,4,11,61
7694,5,12,72
7695,10,21,147
7696,7,23,139
7697,5,7,34
7698,9,25,162
7699,5,12,86
7700,8,19,123
7701,9,22,132
7702,4,9,58
7703,4,8,42
7704,11,27,157
7705,6,12,81
7706,9,13,55
7707,7,10,51
7708,7,18,94
7709,3,5,26
7710,18,30,161
7711,3,11,75
7712,5,10,56
7713,4,8,50
7714,15,27,161
7715,11,26,151
7716,15,28,148
7717,5,9,50
7718,17,40,277
7719,19,39,306
7720,20,43,262
7721,25,50,349
7722,9,13,77
7723,4,11,88
7724,12,28,170
7725,13,27,187
7726,11,20,135
7727,6,10,64
7728,9,17,101
7729,7,20,144
7730,14,25,148
7731,10,21,133
7732,19,32,164
7733,14,29,162
7734,11,24,159
7735,20,39,237
7736,11,24,151
7737,16,29,154
7738,14,29,191
7739,10,17,117
7740,10,22,118
7741,0,8,69
7742,22,43,235
7743,8,16,95
7744,9,25,163
7745,12,28,196
7746,14,31,171
7747,9,21,131
7748,10,18,107
7749,5,17,120
7750,8,14,79
7751,4,24,176
7752,3,8,41
7753,2,9,63
7754,3,9,54
7755,0,0,1
7756,11,23,127
7757,7,14,75
7758,11,23,132
7759,9,26,181
7760,20,42,282
7761,15,35,190
7762,6,18,116
7763,8,18,117
7764,16,28,159
7765,8,19,130
7766,9,29,205
7767,22,47,272
7768,7,16,103
7769,9,26,222
7770,11,28,199
7771,2,5,35
7772,18,34,196
7773,12,31,193
7774,6,22,150
7775,4,11,77
7776,9,19,104
7777,6,15,97
7778,3,9,91
7779,2,11,80
7780,4,11,70
7781,5,14,92
7782,8,14,77
7783,13,27,155
7784,1,7,47
7785,3,10,64
7786,12,24,160
7787,2,9,59
7788,5,11,80
7789,9,27,165
7790,5,10,57
7791,1,3,32
7792,4,10,52
7793,11,28,164
7794,13,21,127
7795,8,21,139
7796,8,24,160
7797,7,16,100
7798,15,28,155
7799,4,8,58
7800,12,21,114
7801,16,36,231
7802,8,17,108
7803,15,34,203
7804,16,28,172
7805,13,27,160
7806,14,29,184
7807,3,11,98
7808,24,38,192
7809,19,32,168
7810,7,23,189
7811,9,21,144
7812,13,25,158
7813,10,22,145
7814,9,19,121
7815,8,19,132
7816,4,11,73
7817,5,11,76
7818,5,15,106
7819,6,16,124
7820,7,17,104
7821,18,38,280
7822,5,11,63
7823,12,22,136
7824,3,7,49
7825,9,18,108
7826,16,31,180
7827,11,22,122
7828,11,27,181
7829,3,6,44
7830,8,14,76
7831,7,13,82
7832,12,22,130
7833,9,20,125
7834,9,17,97
7835,14,28,158
7836,4,21,145
7837,5,9,57
7838,4,11,70
7839,18,32,182
7840,6,12,73
7841,16,32,212
7842,5,15,116
7843,4,12,83
7844,13,24,134
7845,6,19,126
7846,12,24,125
7847,9,23,164
7848,5,14,91
7849,13,29,189
7850,3,8,66
7851,11,32,199
7852,15,31,178
7853,5,10,56
7854,10,26,160
7855,11,23,136
7856,7,14,81
7857,8,11,48
7858,14,34,258
7859,4,12,76
7860,7,16,111
7861,8,18,135
7862,6,18,107
7863,4,11,70
7864,8,13,72
7865,8,13,61
7866,6,14,83
7867,6,7,30
7868,6,13,76
7869,11,20,112
7870,4,10,66
7871,12,23,137
7872,20,37,237
7873,8,17,103
7874,7,23,154
7875,12,22,186
7876,6,15,103
7877,16,31,161
7878,10,23,150
7879,8,23,148
7880,6,10,73
7881,3,11,75
7882,9,19,105
7883,1,5,40
7884,9,16,121
7885,2,5,23
7886,4,10,71
7887,17,32,192
7888,11,25,146
7889,4,11,92
7890,5,12,67
7891,8,13,65
7892,13,29,177
7893,5,16,122
7894,3,13,114
7895,1,7,58
7896,1,5,50
7897,1,4,30
7898,1,3,27
7899,1,3,26
7900,3,7,36
7901,2,4,23
7902,5,15,101
7903,8,15,86
7904,13,18,94
7905,13,23,127
7906,2,3,19
7907,10,17,81
7908,12,21,120
7909,6,13,73
7910,15,23,136
7911,20,48,303
7912,18,34,213
7913,14,33,178
7914,8,15,113
7915,17,40,278
7916,3,10,95
7917,13,27,183
7918,10,19,119
7919,10,16,101
7920,5,8,48
7921,2,4,23
7922,6,12,83
7923,3,8,43
7924,1,3,20
7925,3,8,58
7926,6,17,96
7927,2,11,83
7928,7,21,135
7929,5,9,47
7930,1,7,54
7931,12,27,175
7932,16,30,171
7933,26,38,222
7934,22,39,206
7935,6,14,85
7936,17,35,282
7937,10,24,151
7938,9,18,111
7939,7,11,58
7940,6,14,91
7941,4,7,40
7942,13,20,109
7943,12,20,113
7944,11,23,139
7945,6,12,75
7946,10,24,160
7947,3,5,36
7948,8,15,82
7949,14,29,181
7950,4,12,99
7951,1,4,30
7952,1,5,35
7953,1,2,10
7954,7,20,125
7955,16,32,220
7956,13,28,171
7957,20,31,188
7958,3,13,96
7959,4,9,74
7960,10,22,179
7961,8,11,57
7962,4,4,20
7963,10,17,88
7964,11,26,156
7965,7,15,85
7966,4,8,53
7967,8,16,94
7968,5,18,129
7969,1,2,10
7970,9,23,142
7971,15,27,137
7972,6,9,37
7973,7,14,101
7974,8,11,55
7975,6,12,63
7976,16,28,159
7977,13,20,107
7978,11,21,103
7979,9,23,152
7980,9,15,85
7981,8,15,83
7982,13,28,160
7983,4,8,42
7984,11,24,141
7985,7,20,115
7986,16,35,211
7987,12,26,143
7988,8,18,113
7989,1,7,59
7990,6,20,147
7991,1,2,10
7992,8,20,115
7993,16,38,213
7994,8,20,121
7995,13,22,123
7996,7,15,78
7997,16,35,206
7998,4,8,49
7999,4,10,65
8000,4,9,52
8001,7,17,103
8002,12,30,200
8003,10,25,142
8004,11,32,215
8005,1,4,33
8006,3,5,27
8007,12,24,144
8008,4,16,118
8009,1,4,36
8010,15,42,276
8011,1,2,10
8012,6,10,49
8013,18,42,246
8014,1,3,21
8015,9,21,114
8016,5,10,64
8017,26,54,296
8018,4,14,93
8019,8,19,109
8020,11,23,142
8021,7,19,141
8022,4,14,84
8023,20,42,250
8024,23,49,294
8025,6,12,70
8026,14,30,199
8027,11,24,166
8028,7,16,107
8029,6,10,47
8030,18,30,182
8031,19,36,208
8032,6,12,72
8033,0,0,4
8034,13,27,151
8035,10,25,155
8036,1,2,10
8037,23,44,249
8038,33,66,384
8039,5,13,84
8040,10,17,91
8041,14,24,140
8042,9,17,99
8043,16,31,193
8044,8,13,65
8045,4,11,69
8046,8,19,125
8047,5,14,78
8048,28,45,253
8049,10,18,94
8050,18,35,200
8051,9,18,109
8052,8,17,108
8053,8,14,69
8054,19,32,224
8055,17,38,244
8056,3,5,26
8057,10,30,197
8058,21,41,242
8059,15,29,181
8060,12,31,199
8061,19,33,195
8062,17,36,229
8063,24,49,311
8064,9,22,140
8065,16,29,182
8066,23,57,384
8067,8,16,90
8068,9,16,106
8069,18,37,229
8070,6,14,82
8071,17,29,151
8072,4,9,54
8073,3,10,72
8074,12,25,156
8075,12,24,148
8076,5,7,41
8077,7,24,175
8078,9,19,123
8079,23,45,265
8080,10,19,112
8081,13,31,244
8082,3,11,92
8083,12,29,229
8084,9,23,160
8085,7,21,168
8086,12,27,207
8087,13,33,242
8088,14,32,208
8089,19,31,166
8090,19,35,211
8091,6,14,97
8092,7,12,71
8093,6,15,104
8094,14,26,126
8095,7,13,76
8096,3,6,35
8097,5,7,39
8098,7,16,108
8099,6,13,78
8100,9,14,79
8101,3,7,41
8102,8,15,84
8103,13,34,236
8104,13,24,132
8105,3,11,65
8106,3,6,29
8107,4,9,46
8108,11,19,115
8109,18,45,264
8110,8,13,72
8111,9,16,87
8112,13,22,115
8113,5,9,58
8114,12,23,121
8115,13,24,143
8116,3,8,48
8117,6,11,73
8118,2,4,22
8119,5,9,51
8120,5,9,47
8121,7,11,61
8122,6,8,42
8123,7,14,86
8124,4,10,61
8125,12,18,89
8126,8,18,110
8127,8,17,99
8128,0,1,10
8129,8,12,59
8130,0,1,12
8131,6,12,61
8132,0,1,8
8133,13,24,132
8134,9,24,155
8135,3,8,48
8136,2,4,35
8137,5,13,71
8138,2,5,24
8139,2,9,63
8140,10,16,88
8141,4,4,19
8142,10,19,99
8143,14,26,150
8144,9,32,215
8145,7,17,100
8146,14,28,173
8147,1,6,44
8148,11,19,113
8149,19,34,182
8150,10,17,101
8151,5,9,50
8152,14,28,164
8153,10,26,154
8154,6,14,74
8155,11,21,120
8156,8,25,166
8157,16,34,193
8158,13,33,209
8159,7,17,115
8160,11,24,145
8161,21,42,255
8162,6,19,145
8163,22,43,278
8164,9,23,150
8165,15,35,226
8166,10,26,170
8167,18,36,246
8168,5,11,61
8169,0,2,11
8170,56,102,583
8171,15,30,210
8172,26,59,384
8173,2,4,19
8174,33,53,312
8175,15,37,278
8176,9,22,135
8177,11,27,170
8178,9,17,111
8179,11,20,125
8180,12,23,142
8181,6,14,85
8182,5,13,87
8183,8,13,78
8184,3,6,32
8185,14,26,166
8186,7,14,105
8187,5,14,97
8188,0,2,17
8189,12,32,204
8190,1,2,11
8191,6,13,93
8192,6,14,83
8193,3,9,47
8194,11,18,86
8195,12,17,90
8196,0,0,2
8197,10,22,146
8198,48,121,780
8199,16,33,209
8200,21,46,276
8201,4,7,39
8202,20,39,236
8203,14,24,153
8204,12,27,162
8205,9,19,138
8206,11,19,93
8207,15,32,194
8208,21,39,190
8209,13,24,131
8210,7,17,114
8211,22,41,214
8212,8,17,97
8213,24,44,254
8214,9,16,96
8215,14,26,154
8216,6,19,101
8217,12,21,136
8218,16,30,157
8219,8,16,87
8220,3,8,46
8221,15,35,187
8222,9,17,86
8223,23,44,246
8224,13,27,155
8225,10,18,129
8226,5,11,67
8227,15,23,129
8228,7,22,141
8229,10,20,114
8230,10,21,127
8231,7,15,97
8232,14,31,189
8233,21,37,213
8234,14,27,186
8235,21,44,268
8236,11,22,123
8237,5,7,36
8238,12,21,137
8239,17,34,172
8240,8,20,127
8241,3,8,43
8242,7,15,129
8243,10,21,129
8244,3,5,29
8245,10,20,123
8246,5,13,99
8247,4,7,42
8248,4,13,93
8249,8,16,120
8250,8,12,69
8251,4,11,72
8252,5,11,87
8253,6,13,76
8254,5,9,59
8255,8,18,110
8256,4,11,85
8257,7,11,88
8258,3,9,68
8259,5,9,49
8260,4,7,35
8261,9,15,87
8262,9,16,103
8263,6,11,68
8264,9,20,120
8265,8,15,89
8266,2,8,61
8267,5,17,116
8268,6,12,68
8269,3,6,34
8270,6,14,93
8271,5,10,58
8272,7,11,50
8273,11,22,123
8274,16,26,164
8275,11,22,122
8276,6,12,61
8277,11,21,115
8278,11,20,112
8279,18,31,169
8280,11,22,118
8281,6,8,45
8282,7,17,91
8283,3,7,50
8284,4,9,66
8285,6,12,84
8286,3,6,38
8287,6,12,70
8288,12,30,188
8289,9,15,70
8290,8,21,138
8291,1,6,55
8292,5,15,93
8293,7,23,152
8294,5,14,88
8295,12,31,192
8296,7,21,168
8297,12,31,182
8298,0,2,14
8299,7,21,151
8300,11,23,138
8301,17,34,220
8302,12,24,143
8303,3,8,51
8304,18,37,254
8305,10,21,143
8306,8,19,157
8307,2,5,41
8308,2,5,37
8309,1,3,18
8310,5,12,83
8311,5,17,119
8312,6,13,88
8313,15,38,230
8314,4,9,51
8315,6,20,107
8316,6,16,112
8317,8,26,184
8318,9,18,138
8319,8,23,180
8320,5,18,132
8321,5,17,127
8322,14,24,136
8323,9,27,199
8324,8,13,73
8325,9,17,121
8326,8,28,191
8327,6,18,132
8328,4,23,186
8329,14,34,194
8330,6,31,259
8331,16,33,211
8332,8,18,132
8333,6,18,106
8334,8,18,129
8335,4,22,157
8336,3,8,48
8337,7,16,94
8338,17,32,177
8339,5,11,69
8340,11,25,168
8341,9,16,103
8342,3,8,71
8343,9,16,106
8344,6,22,162
8345,6,17,120
8346,5,8,44
8347,4,8,46
8348,5,12,78
8349,4,8,40
8350,11,28,209
8351,8,24,137
8352,6,15,92
8353,2,7,46
8354,2,5,28
8355,8,18,115
8356,12,23,125
8357,7,15,78
8358,17,37,205
8359,9,24,165
8360,3,8,55
8361,13,24,135
8362,21,42,243
8363,2,6,39
8364,2,3,18
8365,2,3,17
8366,1,2,14
8367,4,7,39
8368,10,20,118
8369,12,23,135
8370,12,27,183
8371,9,20,156
8372,7,10,71
8373,9,17,108
8374,12,21,100
8375,7,11,59
8376,18,35,202
8377,7,15,96
8378,25,42,230
8379,12,22,131
8380,14,33,208
8381,24,45,257
8382,19,32,162
8383,13,28,192
8384,5,10,53
8385,15,32,228
8386,9,20,129
8387,9,18,97
8388,3,7,55
8389,13,26,146
8390,15,31,187
8391,12,19,108
8392,13,33,203
8393,6,14,85
8394,10,17,96
8395,19,48,268
8396,16,30,175
8397,13,31,200
8398,10,28,189
8399,16,30,183
8400,6,13,77
8401,11,21,113
8402,4,7,44
8403,27,48,263
8404,7,20,112
8405,30,53,267
8406,0,4,23
8407,9,25,152
8408,11,26,144
8409,17,37,213
8410,16,31,184
8411,28,58,346
8412,0,3,18
8413,12,34,226
8414,4,10,65
8415,15,32,199
8416,3,7,44
8417,18,35,215
8418,10,17,87
8419,1,3,19
8420,7,23,153
8421,7,19,121
8422,8,16,101
8423,24,53,310
8424,18,42,279
8425,10,19,114
8426,18,37,214
8427,0,2,17
8428,23,54,370
8429,23,49,290
8430,13,31,199
8431,9,18,106
8432,1,6,44
8433,0,4,30
8434,12,29,179
8435,3,5,23
8436,8,18,119
8437,8,20,118
8438,3,6,35
8439,4,8,42
8440,8,16,94
8441,9,21,142
8442,5,11,72
8443,4,14,77
8444,2,5,31
8445,10,16,80
8446,26,48,272
8447,1,3,15
8448,9,26,153
8449,8,13,64
8450,5,16,107
8451,15,36,234
8452,5,14,95
8453,3,7,40
8454,1,5,31
8455,0,2,17
8456,1,5,34
8457,20,36,222
8458,4,11,109
8459,12,21,136
8460,13,30,202
8461,9,20,121
8462,12,20,106
8463,18,34,189
8464,1,3,23
8465,8,31,222
8466,14,36,239
8467,6,20,145
8468,12,29,226
8469,11,21,132
8470,13,23,134
8471,12,23,134
8472,15,26,147
8473,6,12,69
8474,2,8,66
8475,14,28,171
